character,event_summary,paragraph_num,book_num,book_title
Knarls,"The practical examination took place in the afternoon on the lawn on the edge of the Forbidden Forest, where students were required to correctly identify the Knarl hidden among a dozen hedgehogs (the trick was to offer them all milk in turn: Knarls, highly suspicious creatures whose quills had many magical properties, generally went berserk at what they saw as an attempt to poison them); then demonstrate correct handling of a Bowtruckle; feed and clean out a Fire Crab without sustaining serious burns; and choose, from a wide selection of food, the diet they would give a sick unicorn.",6166,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry was not convinced he had got the names of all Jupiter's moons right, but was at least confident that none of them was inhabited by mice.",6168,5,Harry Potter And The Order Of The Phoenix
Harry,"Even by Harry's low standards in Divination, the exam went very badly.",6169,5,Harry Potter And The Order Of The Phoenix
Harry,"He had just made Harry feel rather better by telling him how he had told the examiner in detail about the ugly man with a wart on his nose in his crystal ball, only to look up and realise he had been describing his examiner's reflection.",6170,5,Harry Potter And The Order Of The Phoenix
Harry,"'Well, I think I've done all right in Arithmancy' she said, and Harry and Ron both sighed with relief.",6175,5,Harry Potter And The Order Of The Phoenix
Ron,"'Well, I think I've done all right in Arithmancy' she said, and Harry and Ron both sighed with relief.",6175,5,Harry Potter And The Order Of The Phoenix
Marchbanks,"Each of them set up his or her telescope and, when Professor Marchbanks gave the word, proceeded to fill in the blank star-chart they had been given.",6176,5,Harry Potter And The Order Of The Phoenix
Professors Marchbanks,"Professors Marchbanks and Tofty strolled among them, watching as they entered the precise positions of the stars and planets they were observing.",6177,5,Harry Potter And The Order Of The Phoenix
Tofty,"Professors Marchbanks and Tofty strolled among them, watching as they entered the precise positions of the stars and planets they were observing.",6177,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry put his eye back to his telescope and refocused it, now examining Venus.",6179,5,Harry Potter And The Order Of The Phoenix
Venus,"Harry put his eye back to his telescope and refocused it, now examining Venus.",6179,5,Harry Potter And The Order Of The Phoenix
Tofty,'My dear!' said Professor Tofty in a scandalised voice.,6190,5,Harry Potter And The Order Of The Phoenix
Yeh,"Hagrid roared, 'Reasonable be damned, yeh won' take me like this, Dawlish!'",6192,5,Harry Potter And The Order Of The Phoenix
Harry,"Hermione gasped, both hands over her mouth; Harry looked round at Ron and saw that he, too, was looking scared.",6194,5,Harry Potter And The Order Of The Phoenix
Ron,"Hermione gasped, both hands over her mouth; Harry looked round at Ron and saw that he, too, was looking scared.",6194,5,Harry Potter And The Order Of The Phoenix
Tofty,"'Now, really!' said Professor Tofty anxiously.",6196,5,Harry Potter And The Order Of The Phoenix
Mcgonagall,The figures around the cabin had shot no fewer than four Stunners at Professor McGonagall.,6200,5,Harry Potter And The Order Of The Phoenix
Hermione,"That evil woman!' gasped Hermione, who seemed to be having difficulty talking due to rage.",6208,5,Harry Potter And The Order Of The Phoenix
Hermione,"'I suppose so,' said Hermione, who looked tearful.",6215,5,Harry Potter And The Order Of The Phoenix
Dean,"Seamus and Dean, who had arrived ahead of Harry, Ron and Hermione, were now telling everyone what they had seen and heard from the top of the Astronomy Tower.",6216,5,Harry Potter And The Order Of The Phoenix
"Harry, Ron And Hermione","Seamus and Dean, who had arrived ahead of Harry, Ron and Hermione, were now telling everyone what they had seen and heard from the top of the Astronomy Tower.",6216,5,Harry Potter And The Order Of The Phoenix
Lee Jordan,"'Oh, blimey,' said Lee Jordan, covering his mouth.",6220,5,Harry Potter And The Order Of The Phoenix
Mcgonagall,"'I just hope Professor McGonagall's all right,' said Lavender tearfully.",6223,5,Harry Potter And The Order Of The Phoenix
Lavender,"'I just hope Professor McGonagall's all right,' said Lavender tearfully.",6223,5,Harry Potter And The Order Of The Phoenix
Pomfrey,"'Madam Pomfrey will sort her out,' said Alicia Spinnet firmly.",6225,5,Harry Potter And The Order Of The Phoenix
Alicia Spinnet,"'Madam Pomfrey will sort her out,' said Alicia Spinnet firmly.",6225,5,Harry Potter And The Order Of The Phoenix
Umbridge,"Harry felt wide awake; the image of Hagrid sprinting away into the dark was haunting him; he was so angry with Umbridge he could not think of a punishment bad enough for her, though Ron's suggestion of having her fed to a box of starving Blast-Ended Skrewts had its merits.",6226,5,Harry Potter And The Order Of The Phoenix
Ron,"Harry felt wide awake; the image of Hagrid sprinting away into the dark was haunting him; he was so angry with Umbridge he could not think of a punishment bad enough for her, though Ron's suggestion of having her fed to a box of starving Blast-Ended Skrewts had its merits.",6226,5,Harry Potter And The Order Of The Phoenix
Marchbanks,"Turn over your papers,' said Professor Marchbanks from the front of the Hall, flicking over the giant hour-glass.",6229,5,Harry Potter And The Order Of The Phoenix
Harry,Harry stared fixedly at the first question.,6230,5,Harry Potter And The Order Of The Phoenix
Marchbanks,"He began to write, looking up now and again to check the large hour-glass on the desk beside Professor Marchbanks.",6234,5,Harry Potter And The Order Of The Phoenix
Pierre Bonaccord,"… the first Supreme Mugwump of the International Confederation of Wizards was Pierre Bonaccord, but his appointment was contested by the wizarding community of Liechtenstein, because -",6235,5,Harry Potter And The Order Of The Phoenix
Harry,"All around Harry quills were scratching on parchment like scurrying, burrowing rats.",6236,5,Harry Potter And The Order Of The Phoenix
Bonaccord,What was it that Bonaccord had done to offend the wizards of Liechtenstein?,6236,5,Harry Potter And The Order Of The Phoenix
Liechtenstein,What was it that Bonaccord had done to offend the wizards of Liechtenstein?,6236,5,Harry Potter And The Order Of The Phoenix
Harry,Harry had a feeling it had something to do with trolls… he gazed blankly at the back of Parvati's head again.,6236,5,Harry Potter And The Order Of The Phoenix
Pierre Bonaccord,If he could only perform Legilimency and open a window in the back of her head and see what it was about trolls that had caused the breach between Pierre Bonaccord and Liechtenstein…,6236,5,Harry Potter And The Order Of The Phoenix
Liechtenstein,If he could only perform Legilimency and open a window in the back of her head and see what it was about trolls that had caused the breach between Pierre Bonaccord and Liechtenstein…,6236,5,Harry Potter And The Order Of The Phoenix
Harry,Harry's stomach contracted with fear… with excitement…,6246,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry saw a long-fingered white hand clutching a wand rise at the end of his own arm… heard the high, cold voice say 'Crucio!'",6249,5,Harry Potter And The Order Of The Phoenix
Harry,"But somebody screamed as Voldemort lowered his wand again; somebody yelled and fell sideways off a hot desk on to the cold stone floor; Harry awoke as he hit the ground, still yelling, his scar on fire, as the Great Hall erupted all around him.",6253,5,Harry Potter And The Order Of The Phoenix
Harry,"He was gibbering as he tried to pull away from Professor Tofty, who was looking at Harry with much concern after helping him out into the Entrance Hall with the students all around them staring.",6255,5,Harry Potter And The Order Of The Phoenix
Tofty,"He was gibbering as he tried to pull away from Professor Tofty, who was looking at Harry with much concern after helping him out into the Entrance Hall with the students all around them staring.",6255,5,Harry Potter And The Order Of The Phoenix
Harry,"'I'm - I'm fine, sir,' Harry stammered, wiping the sweat from his face.",6256,5,Harry Potter And The Order Of The Phoenix
Harry,"'I need to see Professor McGonagall,' gasped Harry, the breath tearing his lungs.",6262,5,Harry Potter And The Order Of The Phoenix
Mcgonagall,"'I need to see Professor McGonagall,' gasped Harry, the breath tearing his lungs.",6262,5,Harry Potter And The Order Of The Phoenix
Harry,"'Harry!' said Hermione at once, looking very frightened.",6269,5,Harry Potter And The Order Of The Phoenix
Hermione,"'Harry!' said Hermione at once, looking very frightened.",6269,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry found his voice was shaking, as were his knees.",6275,5,Harry Potter And The Order Of The Phoenix
Harry,"'Harry,' said Hermione in a rather frightened voice, 'er… how… how did Voldemort get into the Ministry of Magic without anybody realising he was there?'",6279,5,Harry Potter And The Order Of The Phoenix
Harry,Harry… they're probably the two most wanted wizards in the world… you think they could get into a building full of Aurors undetected?',6281,5,Harry Potter And The Order Of The Phoenix
Ron,"'How d'you explain Ron's dad then, what was all that about, how come I knew what had happened to him?'",6284,5,Harry Potter And The Order Of The Phoenix
Hermione,'But this is just — just so unlikely*.' said Hermione desperately.,6286,5,Harry Potter And The Order Of The Phoenix
Harry,"'Harry, how on earth could Voldemort have got hold of Sirius when he's been in Grimmauld Place all the time?'",6286,5,Harry Potter And The Order Of The Phoenix
Grimmauld Place,"'Harry, how on earth could Voldemort have got hold of Sirius when he's been in Grimmauld Place all the time?'",6286,5,Harry Potter And The Order Of The Phoenix
Harry,'Yeah - and that's why Dumbledore's been so keen to keep Sirius locked up all the time!' said Harry.,6291,5,Harry Potter And The Order Of The Phoenix
Sirius,'Yeah - and that's why Dumbledore's been so keen to keep Sirius locked up all the time!' said Harry.,6291,5,Harry Potter And The Order Of The Phoenix
Dumbledore,'Yeah - and that's why Dumbledore's been so keen to keep Sirius locked up all the time!' said Harry.,6291,5,Harry Potter And The Order Of The Phoenix
Harry,"That's funny,' said Harry through gritted teeth, 'because I definitely remember Ron saying I'd wasted time acting the hero … is that what you think this is?",6300,5,Harry Potter And The Order Of The Phoenix
Ron,"That's funny,' said Harry through gritted teeth, 'because I definitely remember Ron saying I'd wasted time acting the hero … is that what you think this is?",6300,5,Harry Potter And The Order Of The Phoenix
